,system_liquidity,default_rate,network_stress,avg_capital_ratio,avg_liquidity_ratio,unemployment_rate,gdp_growth,interest_rate,credit_spread
47,0.13166358537881842,0.08,0.5,0.08729139120369768,0.135955362914605,0.05,0.02,0.03,0.025
48,0.13151766523013464,0.08,0.5,0.08159488913271891,0.13596396846312392,0.05,0.02,0.03,0.025
49,0.13136843049644278,0.08,0.5,0.07506825503269773,0.13596891622451052,0.05,0.02,0.03,0.025
50,0.13121788092794567,0.08,0.5,0.06758691879737459,0.1359717610454817,0.05,0.02,0.03,0.025
51,0.1310671615253015,0.08,0.5,0.059006898932628796,0.13597339677065193,0.05,0.02,0.03,0.025
52,0.13091693272449934,0.1,0.5,0.04916172454800493,0.135974337297123,0.05,0.02,0.03,0.025
53,0.13076758003792238,0.1,0.5,0.03395090575325721,0.13597487809471862,0.05,0.02,0.03,0.025
54,0.1306193327651329,0.1,0.5,0.015546799860727207,0.13597518905164163,0.05,0.02,0.03,0.025
55,0.13047233120573476,0.1,0.5,-0.006751776266118226,0.13597536785131212,0.05,0.02,0.03,0.025
56,0.13032666471004156,0.1,0.5,-0.033803183503547225,0.13597547066093743,0.05,0.02,0.03,0.025
57,0.13018239321820788,0.12,0.5,-0.06665842283699908,0.13597552977641075,0.05,0.02,0.03,0.025
58,0.13003955945220555,0.12,0.5,-0.11874845210799916,0.1359755637677876,0.05,0.02,0.03,0.025
59,0.12989819581749915,0.12,0.5,-0.18589869328341563,0.13597558331282267,0.05,0.02,0.03,0.025
60,0.1297583283113078,0.12,0.5,-0.27258086545051496,0.13597559455121558,0.05,0.02,0.03,0.025
61,0.1296199787377005,0.12,0.5,-0.38460471975053456,0.1359756010132908,0.05,0.02,0.03,0.025
62,0.12948316596546403,0.12,0.5,-0.5295191704750015,0.1359756047289838,0.05,0.02,0.03,0.025
63,0.12934790664520882,0.12,0.5,-0.7171337429043423,0.1359756068655072,0.05,0.02,0.03,0.025
64,0.12921421562134103,0.12,0.5,-0.9601964310462561,0.13597560809400813,0.05,0.02,0.03,0.025
65,0.12908210617217616,0.12,0.5,-1.2752748862172953,0.13597560880039614,0.05,0.02,0.03,0.025
66,0.1289515901535504,0.12,0.5,-1.6839019335204504,0.13597560920656923,0.05,0.02,0.03,0.025
67,0.12882267808851283,0.12,0.5,-2.214064712199691,0.1359756094401188,0.05,0.02,0.03,0.025
68,0.12869537922714017,0.12,0.5,-2.9021405244434106,0.1359756095744098,0.05,0.02,0.03,0.025
69,0.12856970159002792,0.12,0.5,-3.7954134023598876,0.13597560965162708,0.05,0.02,0.03,0.025
70,0.12844565200307997,0.14,0.5,-4.955345605525542,0.135975609696027,0.05,0.02,0.03,0.025
71,0.12832323612786337,0.14,0.5,-6.464859399342541,0.13597560972155698,0.05,0.02,0.03,0.025
72,0.12820245848989964,0.14,0.5,-8.425559252318967,0.13597560973623674,0.05,0.02,0.03,0.025
73,0.12808332250619128,0.14,0.5,-10.972603148432034,0.1359756097446776,0.05,0.02,0.03,0.025
74,0.12796582602667428,0.14,0.5,-14.20221790696802,0.13597559285486782,0.05,0.02,0.03,0.025
75,0.12784997313533983,0.14,0.5,-18.231842137533878,0.13597556849437117,0.05,0.02,0.03,0.025
76,0.12773576596856237,0.14,0.5,-23.17279184178113,0.1359755434602234,0.05,0.02,0.03,0.025
77,0.1276232045440505,0.14,0.5,-29.10313958124645,0.13597552076517933,0.05,0.02,0.03,0.025
78,0.12751228735811604,0.14,0.5,-36.04106670451412,0.13597550146745258,0.05,0.02,0.03,0.025
79,0.12740301171528906,0.14,0.5,-43.91865219860635,0.13597548566807138,0.05,0.02,0.03,0.025
80,0.12729537391235238,0.14,0.5,-52.565206885207076,0.13597547304314855,0.05,0.02,0.03,0.025
81,0.12718936934428537,0.16,0.5,-61.71014862046344,0.13597546311891567,0.05,0.02,0.03,0.025
82,0.12708499256915062,0.16,0.5,-71.03922736700926,0.1359754554065158,0.05,0.02,0.03,0.025
83,0.126982237352029,0.16,0.5,-80.17069324351725,0.1359754494619318,0.05,0.02,0.03,0.025
84,0.1268810966987545,0.16,0.5,-88.77638006536127,0.135975444907213,0.05,0.02,0.03,0.025
85,0.1267815628850678,0.16,0.5,-96.60859787411194,0.13597544143272047,0.05,0.02,0.03,0.025
86,0.12668362748402115,0.16,0.5,-103.52385284005557,0.13597543879092008,0.05,0.02,0.03,0.025
87,0.1265872813929784,0.16,0.5,-109.48203123135286,0.13597543678717033,0.05,0.02,0.03,0.025
88,0.12649251486077334,0.16,0.5,-114.52787256392894,0.13597543527017647,0.05,0.02,0.03,0.025
89,0.12639931751519684,0.16,0.5,-118.76495311552739,0.13597543412330407,0.05,0.02,0.03,0.025
90,0.12630767839079318,0.16,0.5,-122.33079251095496,0.1359754332571769,0.05,0.02,0.03,0.025
91,0.12621758595686822,0.16,0.5,-125.37791011350119,0.13597543260360884,0.05,0.02,0.03,0.025
92,0.12612902814558358,0.16,0.5,-128.0621948932059,0.13597543211075075,0.05,0.02,0.03,0.025
93,0.12604199238001262,0.16,0.5,-130.5378718141847,0.1359754317392728,0.05,0.02,0.03,0.025
94,0.12595646560204446,0.16,0.5,-132.95758272616644,0.1359754314593969,0.05,0.02,0.03,0.025
95,0.12587243430003692,0.18,0.5,-135.47615516535183,0.13597543124860864,0.05,0.02,0.03,0.025
96,0.12620979573741753,0.18,0.5,-138.2812491784057,0.13623208894511998,0.05,0.02,0.03,0.025
97,0.1282642361174354,0.18,0.5,-141.44012974124695,0.13779724260818343,0.05,0.02,0.03,0.025
98,0.13012737998707677,0.18,0.6,-145.1090546882855,0.13899728179748258,0.05,0.02,0.03,0.025
99,0.13213152163759587,0.18,0.6,-149.4044497285201,0.14010769751452992,0.05,0.02,0.03,0.025
