,system_liquidity,default_rate,network_stress,avg_capital_ratio,avg_liquidity_ratio,unemployment_rate,gdp_growth,interest_rate,credit_spread
44,0.13169769293738057,0.08,0.5,0.1590115934573738,0.13537104195228705,0.049999999999999996,0.019999999999999997,0.03,0.025
45,0.13187572668523692,0.08,0.5,0.1522939828351171,0.13562871239373858,0.049999999999999996,0.019999999999999997,0.03,0.025
46,0.1319072795345934,0.08,0.5,0.14661087860334124,0.13577638394640962,0.049999999999999996,0.019999999999999997,0.03,0.025
47,0.1318564233881983,0.08,0.5,0.140334829010685,0.13586113415391887,0.049999999999999996,0.019999999999999997,0.03,0.025
48,0.13175942147846384,0.08,0.5,0.1333716674124639,0.1359098124509897,0.049999999999999996,0.019999999999999997,0.03,0.025
49,0.13163681457098542,0.08,0.5,0.12561295463354769,0.1359377849507588,0.049999999999999996,0.019999999999999997,0.03,0.025
50,0.1315002462508592,0.08,0.5,0.11693364145883503,0.13595386335015788,0.049999999999999996,0.019999999999999997,0.03,0.025
51,0.1313563228624571,0.08,0.5,0.10718939003021144,0.13596310651710136,0.049999999999999996,0.019999999999999997,0.03,0.025
52,0.13120879809427327,0.1,0.5,0.09621348734335747,0.13596842070588158,0.049999999999999996,0.019999999999999997,0.03,0.025
53,0.1310598098249528,0.1,0.5,0.07991669210958773,0.13597147615543884,0.049999999999999996,0.019999999999999997,0.03,0.025
54,0.1309105804876749,0.1,0.5,0.06046438050807494,0.13597323296984293,0.049999999999999996,0.019999999999999997,0.03,0.025
55,0.13076181365805922,0.1,0.5,0.037156781266117246,0.1359742431152831,0.049999999999999996,0.019999999999999997,0.03,0.025
56,0.13061391861354033,0.1,0.5,0.009137428173418598,0.13597482394135932,0.049999999999999996,0.019999999999999997,0.03,0.025
57,0.1304671374734981,0.12,0.5,-0.024642200471446794,0.1359751579138563,0.049999999999999996,0.019999999999999997,0.03,0.025
58,0.1303216171750634,0.12,0.5,-0.07757452004735135,0.13597534994721658,0.049999999999999996,0.019999999999999997,0.03,0.025
59,0.1301774502152182,0.12,0.5,-0.14549764018862515,0.13597546036612582,0.049999999999999996,0.019999999999999997,0.03,0.025
60,0.13003469771104684,0.12,0.5,-0.23287077434014192,0.13597552385690836,0.049999999999999996,0.019999999999999997,0.03,0.025
61,0.12989340245171038,0.12,0.5,-0.3454872502528684,0.13597556036407854,0.049999999999999996,0.019999999999999997,0.03,0.025
62,0.12975359628667463,0.12,0.5,-0.4908744731277692,0.1359755813556915,0.049999999999999996,0.019999999999999997,0.03,0.025
63,0.12961530430958557,0.12,0.5,-0.6788138551228221,0.13597559342586568,0.049999999999999996,0.019999999999999997,0.03,0.025
64,0.12947854722982932,0.12,0.5,-0.9220166993207896,0.13597560036621475,0.049999999999999996,0.019999999999999997,0.03,0.025
65,0.12934334271955275,0.12,0.5,-1.2370028225120249,0.13597560435691514,0.049999999999999996,0.019999999999999997,0.03,0.025
66,0.129209706181883,0.12,0.5,-1.6452427362730309,0.13597560665156774,0.049999999999999996,0.019999999999999997,0.03,0.025
67,0.12907765119249986,0.12,0.5,-2.174642451475003,0.13597560797099292,0.049999999999999996,0.019999999999999997,0.03,0.025
68,0.12894718975716607,0.12,0.5,-2.861473690692678,0.13597560872966238,0.049999999999999996,0.019999999999999997,0.03,0.025
69,0.12881833246583724,0.12,0.5,-3.752883128104783,0.13597560916589732,0.049999999999999996,0.019999999999999997,0.03,0.025
70,0.12869108858890635,0.14,0.5,-4.910154362116915,0.13597560941673242,0.049999999999999996,0.019999999999999997,0.03,0.025
71,0.12856546614130115,0.14,0.5,-6.415952594908086,0.1359756095609626,0.049999999999999996,0.019999999999999997,0.03,0.025
72,0.12844147192893454,0.14,0.5,-8.371598517651035,0.13597560964389493,0.049999999999999996,0.019999999999999997,0.03,0.025
73,0.12831911158566345,0.14,0.5,-10.911855993614774,0.1359756096915811,0.049999999999999996,0.019999999999999997,0.03,0.025
74,0.1281983896053253,0.14,0.5,-14.211890748250042,0.13597560971900058,0.049999999999999996,0.019999999999999997,0.03,0.025
75,0.12807930161662845,0.14,0.5,-18.268440576033875,0.13597558030127366,0.049999999999999996,0.019999999999999997,0.03,0.025
76,0.12796185850543162,0.14,0.5,-23.25174948127886,0.1359755523549447,0.049999999999999996,0.019999999999999997,0.03,0.025
77,0.12784606200998333,0.14,0.5,-29.2466638604793,0.13597552798217785,0.049999999999999996,0.019999999999999997,0.03,0.025
78,0.12773191240398024,0.14,0.5,-36.279275137904605,0.13597550771733602,0.049999999999999996,0.019999999999999997,0.03,0.025
79,0.12761940877619307,0.14,0.5,-44.28955282059757,0.1359754913600369,0.049999999999999996,0.019999999999999997,0.03,0.025
80,0.12750854918589055,0.14,0.5,-53.11274847615024,0.1359754784129345,0.049999999999999996,0.019999999999999997,0.03,0.025
81,0.12739933075232207,0.16,0.5,-62.479973982986806,0.1359754683024102,0.049999999999999996,0.019999999999999997,0.03,0.025
82,0.12729174971007903,0.16,0.5,-72.07238446317345,0.13597546048210965,0.049999999999999996,0.019999999999999997,0.03,0.025
83,0.1271858014474958,0.16,0.5,-81.49777013726202,0.13597545447489154,0.049999999999999996,0.019999999999999997,0.03,0.025
