,system_liquidity,default_rate,network_stress,avg_capital_ratio,avg_liquidity_ratio,unemployment_rate,gdp_growth,interest_rate,credit_spread
47,0.12491946243213296,0.06,0.3,0.1520195318444705,0.13036583992986173,0.05,0.02,0.03,0.025
48,0.1248545615869579,0.06,0.3,0.149715490885493,0.13036584576454907,0.05,0.02,0.03,0.025
49,0.124790918477309,0.06,0.3,0.14718000275241944,0.13036584911949398,0.05,0.02,0.03,0.025
50,0.12472851600912555,0.06,0.3,0.14439224451702032,0.1303658510485871,0.05,0.02,0.03,0.025
51,0.12466733688144166,0.06,0.3,0.14132940325919793,0.13036585215781565,0.05,0.02,0.03,0.025
52,0.12460736366332326,0.06,0.3,0.13796648424645763,0.13036585279562204,0.05,0.02,0.03,0.025
53,0.12454857884387777,0.06,0.3,0.13427610033014042,0.13036585316236074,0.05,0.02,0.03,0.025
54,0.12449096486682217,0.06,0.3,0.13022824070048483,0.13036585337323547,0.05,0.02,0.03,0.025
55,0.12443450415607718,0.06,0.3,0.125790016958023,0.13036585349448848,0.05,0.02,0.03,0.025
56,0.12437917913603172,0.06,0.3,0.1209253842556074,0.13036585356420888,0.05,0.02,0.03,0.025
57,0.1243249722485331,0.08,0.3,0.11559483504169839,0.1303658536042982,0.05,0.02,0.03,0.025
58,0.12427186596776492,0.1,0.3,0.1074087101887001,0.13036585362734948,0.05,0.02,0.03,0.025
59,0.12530474027646762,0.1,0.3,0.0843584928319929,0.131082215929831,0.05,0.02,0.03,0.025
60,0.12677631175858645,0.1,0.4,0.05854507802600338,0.13211511728560932,0.05,0.02,0.03,0.025
61,0.12824413145394753,0.1,0.4,0.037535280693532,0.13320299836678368,0.05,0.02,0.03,0.025
62,0.12979843703053498,0.1,0.4,0.01916780653494617,0.1343951476642354,0.05,0.02,0.03,0.025
63,0.13060725340069898,0.1,0.5,-0.001555556994238807,0.13507133401982258,0.05,0.02,0.03,0.025
64,0.13099643019319485,0.1,0.5,-0.02496709614495445,0.13545712280390498,0.05,0.02,0.03,0.025
65,0.1311491689223937,0.1,0.5,-0.04665608321356525,0.13567796387973427,0.05,0.02,0.03,0.025
66,0.1311687983543395,0.1,0.5,-0.07139809425715687,0.13580462298156767,0.05,0.02,0.03,0.025
67,0.1311137027716838,0.1,0.5,-0.09981766077158749,0.13587734504315244,0.05,0.02,0.03,0.025
68,0.13101690644106,0.1,0.5,-0.13248270156607647,0.13591912494781083,0.05,0.02,0.03,0.025
69,0.13089710254506082,0.12,0.5,-0.1700505348549784,0.13594313674162906,0.05,0.02,0.03,0.025
70,0.13076487908343198,0.12,0.5,-0.2289920831925229,0.13595693967337594,0.05,0.02,0.03,0.025
71,0.1306262380281104,0.12,0.5,-0.30054031735014164,0.1359648750868049,0.05,0.02,0.03,0.025
72,0.13048458585572859,0.12,0.5,-0.38749034365810187,0.13596943752895535,0.05,0.02,0.03,0.025
73,0.13034185981196034,0.12,0.5,-0.49326534311631914,0.13597206079415786,0.05,0.02,0.03,0.025
74,0.13019916524167854,0.12,0.5,-0.622058368893886,0.13597356912568453,0.05,0.02,0.03,0.025
75,0.13005713624494974,0.12,0.5,-0.7790062072842752,0.13597443640111587,0.05,0.02,0.03,0.025
76,0.129916139757046,0.12,0.5,-0.9704025586803665,0.13597493507946465,0.05,0.02,0.03,0.025
77,0.12977639101992094,0.12,0.5,-1.203959437360275,0.1359752218178541,0.05,0.02,0.03,0.025
78,0.12963801891256926,0.12,0.5,-1.4891277029902859,0.1359753866918788,0.05,0.02,0.03,0.025
79,0.12950110291104114,0.12,0.5,-1.8374901069085001,0.13597548149426147,0.05,0.02,0.03,0.025
80,0.12936569399841266,0.14,0.5,-2.2632432656729566,0.13597553600557147,0.05,0.02,0.03,0.025
81,0.12950410775014443,0.14,0.5,-2.7905592452164165,0.13610818188114787,0.05,0.02,0.03,0.025
82,0.13023740908950182,0.14,0.5,-3.435323802266842,0.1365276567437242,0.05,0.02,0.03,0.025
83,0.13125076921259718,0.14,0.5,-4.2241873074037555,0.1370819914692765,0.05,0.02,0.03,0.025
84,0.13260961277988204,0.14,0.5,-5.189831036995065,0.13781207649089464,0.05,0.02,0.03,0.025
85,0.1333045558580407,0.14,0.6,-6.372482439397375,0.13822633449622349,0.05,0.02,0.03,0.025
86,0.13362449787613873,0.14,0.6,-7.821376489878301,0.1384627300701517,0.05,0.02,0.03,0.025
87,0.13373237814247033,0.14,0.6,-9.592993804441,0.13859806693076285,0.05,0.02,0.03,0.025
88,0.1337203587484653,0.14,0.6,-11.764342196801556,0.13867569138592667,0.05,0.02,0.03,0.025
89,0.13364065616921844,0.14,0.6,-14.427528555002842,0.1387202614209969,0.05,0.02,0.03,0.025
90,0.13352288161149836,0.14,0.6,-17.501890498385592,0.1387458399257126,0.05,0.02,0.03,0.025
91,0.13338385389014187,0.14,0.6,-21.091601729786944,0.13876053121063742,0.05,0.02,0.03,0.025
92,0.1332331272982623,0.14,0.6,-25.224662331232768,0.13876896891231724,0.05,0.02,0.03,0.025
93,0.13307613929183584,0.14,0.6,-29.907923002710582,0.13877381385951534,0.05,0.02,0.03,0.025
94,0.1329159920571909,0.16,0.6,-35.12102514661416,0.13877659468947917,0.05,0.02,0.03,0.025
95,0.13275446290381104,0.16,0.6,-40.99659287277235,0.1387781897832236,0.05,0.02,0.03,0.025
96,0.13259257733815347,0.16,0.6,-47.42155058392442,0.1387791039024014,0.05,0.02,0.03,0.025
97,0.13243093408714168,0.16,0.6,-54.39167045272048,0.138779627092432,0.05,0.02,0.03,0.025
98,0.13226988941787818,0.16,0.6,-61.952395800092276,0.1387799259932525,0.05,0.02,0.03,0.025
99,0.1321096616478059,0.16,0.6,-70.25128078088268,0.13878009631993488,0.05,0.02,0.03,0.025
