,system_liquidity,default_rate,network_stress,avg_capital_ratio,avg_liquidity_ratio,unemployment_rate,gdp_growth,interest_rate,credit_spread
61,0.12411907246033248,0.08,0.3,0.07666239800806848,0.13036585365263198,0.038799703592944226,0.019330997528318104,0.029525054688839043,0.01934667076742629
62,0.12407019245235647,0.08,0.3,0.06575839053748687,0.13036585365514144,0.0417654542402811,0.02080996342192191,0.028739116045664953,0.020917861947054778
63,0.12402232637658328,0.08,0.3,0.051282431273005025,0.13036585365658437,0.042122156197012636,0.022064930521102293,0.028480630034045985,0.01951576592713375
64,0.12397545715122814,0.08,0.3,0.023812147183961147,0.13036585365741407,0.041266911149186625,0.01858466106876244,0.030443819428146227,0.020774634053429337
65,0.12392956780338635,0.08,0.3,0.023266893047913444,0.1303658536578911,0.03907306952842192,0.0198809492878764,0.026758732659930926,0.01897561235866571
66,0.12388464147742924,0.08,0.3,-0.030506469081553404,0.13036585365816547,0.03974743184860684,0.0175044336360703,0.031632411303931636,0.018569858622039366
67,0.12384066144288079,0.08,0.3,-0.05833916479731378,0.1303658536583232,0.03955995551330302,0.020261481154572183,0.03144127328906612,0.01856413784882056
68,0.12379761110179327,0.08,0.3,-0.07124905018936525,0.13036585365841388,0.04116316375215496,0.020020466122039175,0.029018491348952048,0.02046210347426327
69,0.12375547399563896,0.1,0.3,-0.1174355546432702,0.13036585365846604,0.04019905969557347,0.018799566245682412,0.030069802084990018,0.01961468640313824
70,0.12443516451578693,0.1,0.3,-0.18688728663798013,0.13107139280718946,0.040113517345251246,0.021324261349042094,0.031586016816145354,0.018762184501173153
71,0.12530191335175206,0.1,0.4,-0.22719113072481897,0.13197615098860394,0.042133033374656265,0.016095824400954997,0.029848214904964417,0.020588317206484578
72,0.12574915332696332,0.1,0.4,-0.28734784639118416,0.1324879261259674,0.04028099186773503,0.018754600960358813,0.029791877749642724,0.019506999065341167
73,0.125961331166956,0.1,0.4,-0.36190938187969873,0.13277945432992666,0.03941063524305579,0.02169920419404205,0.030357015485965047,0.019307090404739345
74,0.12604194635785726,0.1,0.4,-0.44709467970672145,0.13294618651259205,0.04089959987543325,0.02061459904175322,0.03081286211883896,0.02062962884192361
75,0.1260491746966735,0.1,0.4,-0.5349857777115524,0.13304176301684872,0.039171004989077926,0.018879637919606063,0.03074729360512326,0.020610370265433466
76,0.12601574432076038,0.1,0.4,-0.6515637975163542,0.13309662249913545,0.039979098406035855,0.020234654766617566,0.031277664895788426,0.01940842861116417
77,0.1259600736053021,0.1,0.4,-0.7282514396149772,0.13312813469676624,0.04054709738117004,0.019595614695132213,0.02978231879677278,0.021098776851987192
78,0.12589252757862002,0.1,0.4,-0.9132798193522099,0.13314624364184224,0.04082541634898803,0.021627019272001276,0.03130547880715433,0.02002100384163276
79,0.1258189369606889,0.1,0.4,-1.0363791782465286,0.1331566527934959,0.04068195297129496,0.019379466486813088,0.03032416635248844,0.019869856945632317
80,0.12574257892169968,0.12,0.4,-1.1658117375325423,0.13316263690170022,0.04009699596499272,0.021190314050873828,0.029181779316766528,0.022092387275685462
81,0.1256652923985216,0.12,0.4,-1.5539773002333797,0.1331660773824667,0.038993982618500296,0.017571622774424537,0.031158110873500067,0.020791662693962935
82,0.1255881062113515,0.12,0.4,-1.8407836003135813,0.13316805553280703,0.040624119817052155,0.021256691018528562,0.029987753227153083,0.01910274562851417
83,0.12551159282717772,0.12,0.4,-2.349502644571629,0.13316919292756402,0.04007580455819373,0.018645676576975776,0.03097511973341775,0.019852942618497862
84,0.12543606760767698,0.12,0.4,-2.835631093148985,0.13316984691576655,0.03917450280320749,0.019357228316694012,0.030412931454275625,0.019436275447196026
85,0.12536170103045446,0.12,0.4,-3.465604002620947,0.1331702229544262,0.03917777960443357,0.020487374422983824,0.03024496657110872,0.01949305682462887
86,0.12528858189546285,0.12,0.4,-4.009434731508998,0.13317043917514898,0.03952896169438168,0.020464099874715272,0.028551915658502673,0.018592536225623443
87,0.12521675292655354,0.12,0.4,-5.236003983412396,0.13317056350156645,0.03928155577874756,0.019573105696576307,0.030310907565598004,0.021475356216949553
88,0.12514623082691934,0.12,0.4,-6.351276654015941,0.13317063498909182,0.04085765962320202,0.019680122940073146,0.02998098379209731,0.018997470635362192
89,0.1250770175799687,0.12,0.4,-7.879109219844286,0.13317067609436442,0.03998148686400761,0.019422682722159725,0.030322718560338087,0.01917276905644768
90,0.12500910682041388,0.12,0.4,-9.519322206596211,0.1331706997298782,0.040519346514241175,0.023065477826005154,0.02989123985154314,0.020401711722098943
91,0.12494248742941859,0.12,0.4,-11.799987847015078,0.13317071332029268,0.040690143991711114,0.019197559056228327,0.030224092481810415,0.020012592400781796
92,0.12487714309326015,0.12,0.4,-14.288369065430217,0.13317070464186292,0.040097676098548835,0.018453980432289067,0.03002451017425894,0.02049799829124545
93,0.12481306034514543,0.14,0.4,-18.555656644318027,0.1331706879190746,0.04145114360779504,0.021918541652170415,0.03215318245751156,0.01923265243711195
94,0.1251277678925439,0.14,0.4,-22.36220109148786,0.1334278118050986,0.04087232063672068,0.020366684011476704,0.03218980293321767,0.01919170171464485
95,0.12582580187403286,0.14,0.4,-23.10547276656282,0.13394726964456619,0.03916027815781922,0.018801214709111957,0.02787610427569019,0.01947424497831924
96,0.12669112068111707,0.14,0.4,-29.78458270395526,0.13459000571226448,0.039240867338446304,0.020300787572952415,0.03034175597577716,0.021876170839215888
97,0.12746137017061815,0.14,0.5,-33.46795890083295,0.13518431261873212,0.04095042383818605,0.018846192688675194,0.02910158532865164,0.020491919171506508
98,0.127841947054554,0.14,0.5,-41.56960333152405,0.13552234691869108,0.03867976679297936,0.023662917531708707,0.031179440120721286,0.019530824347895295
99,0.12800379967424144,0.14,0.5,-45.62366419588542,0.1357155100327167,0.03828686547090912,0.022707744748330826,0.02988546015474738,0.02123781631197346
